date,item_name,category,leftover_qty,waste_kg,waste_cost_inr,day_of_week,is_weekend,is_holiday,weather,staff_count,event_flag
2025-06-09,Paneer Tikka,Starters,12,1.8,450.0,Monday,0,0,Rainy,10,0
2025-06-09,Chicken Tandoori,Starters,11,1.74,435.0,Monday,0,0,Rainy,10,0
2025-06-09,Veg Spring Rolls,Starters,16,2.5,625.0,Monday,0,0,Rainy,10,0
2025-06-09,Fish Amritsari,Starters,44,8.57,2142.5,Monday,0,0,Rainy,10,0
2025-06-09,Butter Naan,Breads,8,0.56,67.2,Monday,0,0,Rainy,10,0
2025-06-09,Garlic Naan,Breads,11,0.69,82.8,Monday,0,0,Rainy,10,0
2025-06-09,Tandoori Roti,Breads,4,0.25,30.0,Monday,0,0,Rainy,10,0
2025-06-09,Gulab Jamun,Desserts,9,1.15,322.0,Monday,0,0,Rainy,10,0
2025-06-09,Ras Malai,Desserts,3,0.44,123.2,Monday,0,0,Rainy,10,0
2025-06-09,Kheer,Desserts,8,1.06,296.8,Monday,0,0,Rainy,10,0
2025-06-09,Kulfi,Desserts,9,1.17,327.6,Monday,0,0,Rainy,10,0
2025-06-10,Paneer Butter Masala,Main Course,2,0.56,179.2,Tuesday,0,0,Sunny,12,0
2025-06-10,Dal Makhani,Main Course,12,3.11,995.2,Tuesday,0,0,Sunny,12,0
2025-06-10,Chicken Biryani,Main Course,2,0.66,211.2,Tuesday,0,0,Sunny,12,0
2025-06-10,Mutton Rogan Josh,Main Course,12,3.07,982.4,Tuesday,0,0,Sunny,12,0
2025-06-10,Paneer Tikka,Starters,8,1.47,367.5,Tuesday,0,0,Sunny,12,0
2025-06-10,Chicken Tandoori,Starters,5,0.76,190.0,Tuesday,0,0,Sunny,12,0
2025-06-10,Veg Spring Rolls,Starters,13,2.38,595.0,Tuesday,0,0,Sunny,12,0
2025-06-10,Fish Amritsari,Starters,16,2.35,587.5,Tuesday,0,0,Sunny,12,0
2025-06-10,Butter Naan,Breads,10,0.61,73.2,Tuesday,0,0,Sunny,12,0
2025-06-10,Garlic Naan,Breads,9,0.56,67.2,Tuesday,0,0,Sunny,12,0
2025-06-10,Tandoori Roti,Breads,20,1.21,145.2,Tuesday,0,0,Sunny,12,0
2025-06-10,Gulab Jamun,Desserts,6,0.75,210.0,Tuesday,0,0,Sunny,12,0
2025-06-10,Ras Malai,Desserts,5,0.58,162.4,Tuesday,0,0,Sunny,12,0
2025-06-10,Kheer,Desserts,3,0.32,89.6,Tuesday,0,0,Sunny,12,0
2025-06-10,Kulfi,Desserts,27,3.46,968.8,Tuesday,0,0,Sunny,12,0
2025-06-11,Paneer Butter Masala,Main Course,7,2.1,672.0,Wednesday,0,0,Rainy,12,1
2025-06-11,Dal Makhani,Main Course,7,2.22,710.4,Wednesday,0,0,Rainy,12,1
2025-06-11,Chicken Biryani,Main Course,6,1.78,569.6,Wednesday,0,0,Rainy,12,1
2025-06-11,Mutton Rogan Josh,Main Course,14,4.28,1369.6,Wednesday,0,0,Rainy,12,1
2025-06-11,Paneer Tikka,Starters,6,0.97,242.5,Wednesday,0,0,Rainy,12,1
2025-06-11,Chicken Tandoori,Starters,3,0.51,127.5,Wednesday,0,0,Rainy,12,1
2025-06-11,Veg Spring Rolls,Starters,10,1.76,440.0,Wednesday,0,0,Rainy,12,1
2025-06-11,Fish Amritsari,Starters,14,2.2,550.0,Wednesday,0,0,Rainy,12,1
2025-06-11,Butter Naan,Breads,11,0.86,103.2,Wednesday,0,0,Rainy,12,1
2025-06-11,Garlic Naan,Breads,8,0.6,72.0,Wednesday,0,0,Rainy,12,1
2025-06-11,Tandoori Roti,Breads,10,0.59,70.8,Wednesday,0,0,Rainy,12,1
2025-06-11,Gulab Jamun,Desserts,6,0.84,235.2,Wednesday,0,0,Rainy,12,1
2025-06-11,Ras Malai,Desserts,5,0.54,151.2,Wednesday,0,0,Rainy,12,1
2025-06-11,Kheer,Desserts,8,0.86,240.8,Wednesday,0,0,Rainy,12,1
2025-06-11,Kulfi,Desserts,12,1.73,484.4,Wednesday,0,0,Rainy,12,1
2025-06-12,Paneer Butter Masala,Main Course,19,5.98,1913.6,Thursday,0,0,Rainy,8,0
2025-06-12,Dal Makhani,Main Course,13,3.43,1097.6,Thursday,0,0,Rainy,8,0
2025-06-12,Chicken Biryani,Main Course,22,6.22,1990.4,Thursday,0,0,Rainy,8,0
2025-06-12,Mutton Rogan Josh,Main Course,11,2.78,889.6,Thursday,0,0,Rainy,8,0
2025-06-12,Paneer Tikka,Starters,12,2.31,577.5,Thursday,0,0,Rainy,8,0
2025-06-12,Chicken Tandoori,Starters,5,0.73,182.5,Thursday,0,0,Rainy,8,0
2025-06-12,Veg Spring Rolls,Starters,4,0.75,187.5,Thursday,0,0,Rainy,8,0
2025-06-12,Fish Amritsari,Starters,18,2.66,665.0,Thursday,0,0,Rainy,8,0
2025-06-12,Butter Naan,Breads,7,0.54,64.8,Thursday,0,0,Rainy,8,0
2025-06-12,Garlic Naan,Breads,5,0.38,45.6,Thursday,0,0,Rainy,8,0
2025-06-12,Tandoori Roti,Breads,6,0.41,49.2,Thursday,0,0,Rainy,8,0
2025-06-12,Gulab Jamun,Desserts,2,0.24,67.2,Thursday,0,0,Rainy,8,0
2025-06-12,Ras Malai,Desserts,3,0.35,98.0,Thursday,0,0,Rainy,8,0
2025-06-12,Kheer,Desserts,8,1.11,310.8,Thursday,0,0,Rainy,8,0
2025-06-12,Kulfi,Desserts,7,1.02,285.6,Thursday,0,0,Rainy,8,0
2025-06-13,Paneer Butter Masala,Main Course,7,2.12,678.4,Friday,0,0,Rainy,10,0
2025-06-13,Dal Makhani,Main Course,8,2.12,678.4,Friday,0,0,Rainy,10,0
2025-06-13,Chicken Biryani,Main Course,6,2.07,662.4,Friday,0,0,Rainy,10,0
2025-06-13,Mutton Rogan Josh,Main Course,6,2.03,649.6,Friday,0,0,Rainy,10,0
2025-06-13,Paneer Tikka,Starters,9,1.51,377.5,Friday,0,0,Rainy,10,0
2025-06-13,Chicken Tandoori,Starters,6,1.19,297.5,Friday,0,0,Rainy,10,0
2025-06-13,Veg Spring Rolls,Starters,12,2.3,575.0,Friday,0,0,Rainy,10,0
2025-06-13,Fish Amritsari,Starters,10,1.9,475.0,Friday,0,0,Rainy,10,0
2025-06-13,Butter Naan,Breads,11,0.62,74.4,Friday,0,0,Rainy,10,0
2025-06-13,Garlic Naan,Breads,13,0.89,106.8,Friday,0,0,Rainy,10,0
2025-06-13,Tandoori Roti,Breads,4,0.24,28.8,Friday,0,0,Rainy,10,0
2025-06-13,Gulab Jamun,Desserts,5,0.65,182.0,Friday,0,0,Rainy,10,0
2025-06-13,Ras Malai,Desserts,2,0.21,58.8,Friday,0,0,Rainy,10,0
2025-06-13,Kheer,Desserts,9,1.17,327.6,Friday,0,0,Rainy,10,0
2025-06-13,Kulfi,Desserts,7,0.79,221.2,Friday,0,0,Rainy,10,0
2025-06-14,Paneer Butter Masala,Main Course,3,0.92,294.4,Saturday,1,0,Rainy,14,0
2025-06-14,Dal Makhani,Main Course,7,1.94,620.8,Saturday,1,0,Rainy,14,0
2025-06-14,Chicken Biryani,Main Course,5,1.29,412.8,Saturday,1,0,Rainy,14,0
2025-06-14,Mutton Rogan Josh,Main Course,37,12.01,3843.2,Saturday,1,0,Rainy,14,0
2025-06-14,Paneer Tikka,Starters,12,2.23,557.5,Saturday,1,0,Rainy,14,0
2025-06-14,Chicken Tandoori,Starters,16,3.2,800.0,Saturday,1,0,Rainy,14,0
2025-06-14,Veg Spring Rolls,Starters,9,1.74,435.0,Saturday,1,0,Rainy,14,0
2025-06-14,Fish Amritsari,Starters,20,2.97,742.5,Saturday,1,0,Rainy,14,0
2025-06-14,Butter Naan,Breads,8,0.51,61.2,Saturday,1,0,Rainy,14,0
2025-06-14,Garlic Naan,Breads,8,0.59,70.8,Saturday,1,0,Rainy,14,0
2025-06-14,Tandoori Roti,Breads,24,1.41,169.2,Saturday,1,0,Rainy,14,0
2025-06-14,Gulab Jamun,Desserts,6,0.64,179.2,Saturday,1,0,Rainy,14,0
2025-06-14,Ras Malai,Desserts,5,0.61,170.8,Saturday,1,0,Rainy,14,0
2025-06-14,Kheer,Desserts,23,2.72,761.6,Saturday,1,0,Rainy,14,0
2025-06-14,Kulfi,Desserts,16,2.22,621.6,Saturday,1,0,Rainy,14,0
2025-06-15,Paneer Butter Masala,Main Course,4,1.3,416.0,Sunday,1,0,Sunny,12,1
2025-06-15,Dal Makhani,Main Course,10,2.65,848.0,Sunday,1,0,Sunny,12,1
2025-06-15,Chicken Biryani,Main Course,7,2.3,736.0,Sunday,1,0,Sunny,12,1
2025-06-15,Mutton Rogan Josh,Main Course,15,4.14,1324.8,Sunday,1,0,Sunny,12,1
2025-06-15,Paneer Tikka,Starters,23,3.65,912.5,Sunday,1,0,Sunny,12,1
2025-06-15,Chicken Tandoori,Starters,22,3.44,860.0,Sunday,1,0,Sunny,12,1
2025-06-15,Veg Spring Rolls,Starters,20,3.26,815.0,Sunday,1,0,Sunny,12,1
2025-06-15,Fish Amritsari,Starters,28,4.78,1195.0,Sunday,1,0,Sunny,12,1
2025-06-15,Butter Naan,Breads,19,1.07,128.4,Sunday,1,0,Sunny,12,1
2025-06-15,Garlic Naan,Breads,25,1.49,178.8,Sunday,1,0,Sunny,12,1
2025-06-15,Tandoori Roti,Breads,17,1.31,157.2,Sunday,1,0,Sunny,12,1
2025-06-15,Gulab Jamun,Desserts,20,2.12,593.6,Sunday,1,0,Sunny,12,1
2025-06-15,Ras Malai,Desserts,15,1.89,529.2,Sunday,1,0,Sunny,12,1
2025-06-15,Kheer,Desserts,9,1.1,308.0,Sunday,1,0,Sunny,12,1
2025-06-15,Kulfi,Desserts,15,2.21,618.8,Sunday,1,0,Sunny,12,1
2025-06-16,Paneer Butter Masala,Main Course,7,2.31,739.2,Monday,0,0,Cloudy,9,0
2025-06-16,Dal Makhani,Main Course,3,0.99,316.8,Monday,0,0,Cloudy,9,0
2025-06-16,Chicken Biryani,Main Course,4,1.19,380.8,Monday,0,0,Cloudy,9,0
2025-06-16,Mutton Rogan Josh,Main Course,10,3.15,1008.0,Monday,0,0,Cloudy,9,0
2025-06-16,Paneer Tikka,Starters,8,1.18,295.0,Monday,0,0,Cloudy,9,0
2025-06-16,Chicken Tandoori,Starters,15,2.85,712.5,Monday,0,0,Cloudy,9,0
2025-06-16,Veg Spring Rolls,Starters,3,0.43,107.5,Monday,0,0,Cloudy,9,0
2025-06-16,Fish Amritsari,Starters,18,3.36,840.0,Monday,0,0,Cloudy,9,0
2025-06-16,Butter Naan,Breads,10,0.62,74.4,Monday,0,0,Cloudy,9,0
2025-06-16,Garlic Naan,Breads,8,0.46,55.2,Monday,0,0,Cloudy,9,0
2025-06-16,Tandoori Roti,Breads,10,0.79,94.8,Monday,0,0,Cloudy,9,0
2025-06-16,Gulab Jamun,Desserts,8,0.89,249.2,Monday,0,0,Cloudy,9,0
2025-06-16,Ras Malai,Desserts,7,0.81,226.8,Monday,0,0,Cloudy,9,0
2025-06-16,Kheer,Desserts,7,0.79,221.2,Monday,0,0,Cloudy,9,0
2025-06-16,Kulfi,Desserts,9,1.02,285.6,Monday,0,0,Cloudy,9,0
2025-06-17,Paneer Butter Masala,Main Course,2,0.57,182.4,Tuesday,0,0,Sunny,12,0
2025-06-17,Dal Makhani,Main Course,3,0.85,272.0,Tuesday,0,0,Sunny,12,0
2025-06-17,Chicken Biryani,Main Course,2,0.68,217.6,Tuesday,0,0,Sunny,12,0
2025-06-17,Mutton Rogan Josh,Main Course,25,7.99,2556.8,Tuesday,0,0,Sunny,12,0
2025-06-17,Paneer Tikka,Starters,16,2.52,630.0,Tuesday,0,0,Sunny,12,0
2025-06-17,Chicken Tandoori,Starters,9,1.36,340.0,Tuesday,0,0,Sunny,12,0
2025-06-17,Veg Spring Rolls,Starters,7,1.34,335.0,Tuesday,0,0,Sunny,12,0
2025-06-17,Fish Amritsari,Starters,16,3.07,767.5,Tuesday,0,0,Sunny,12,0
2025-06-17,Butter Naan,Breads,8,0.62,74.4,Tuesday,0,0,Sunny,12,0
2025-06-17,Garlic Naan,Breads,7,0.44,52.8,Tuesday,0,0,Sunny,12,0
2025-06-17,Tandoori Roti,Breads,7,0.44,52.8,Tuesday,0,0,Sunny,12,0
2025-06-17,Gulab Jamun,Desserts,11,1.4,392.0,Tuesday,0,0,Sunny,12,0
2025-06-17,Ras Malai,Desserts,3,0.39,109.2,Tuesday,0,0,Sunny,12,0
2025-06-17,Kheer,Desserts,7,1.01,282.8,Tuesday,0,0,Sunny,12,0
2025-06-17,Kulfi,Desserts,10,1.36,380.8,Tuesday,0,0,Sunny,12,0
2025-06-18,Paneer Butter Masala,Main Course,1,0.35,112.0,Wednesday,0,0,Sunny,9,0
2025-06-18,Dal Makhani,Main Course,8,2.43,777.6,Wednesday,0,0,Sunny,9,0
2025-06-18,Chicken Biryani,Main Course,1,0.27,86.4,Wednesday,0,0,Sunny,9,0
2025-06-18,Mutton Rogan Josh,Main Course,14,4.18,1337.6,Wednesday,0,0,Sunny,9,0
2025-06-18,Paneer Tikka,Starters,9,1.78,445.0,Wednesday,0,0,Sunny,9,0
2025-06-18,Chicken Tandoori,Starters,4,0.68,170.0,Wednesday,0,0,Sunny,9,0
2025-06-18,Veg Spring Rolls,Starters,13,2.17,542.5,Wednesday,0,0,Sunny,9,0
2025-06-18,Fish Amritsari,Starters,15,2.2,550.0,Wednesday,0,0,Sunny,9,0
2025-06-18,Butter Naan,Breads,10,0.71,85.2,Wednesday,0,0,Sunny,9,0
2025-06-18,Garlic Naan,Breads,18,1.34,160.8,Wednesday,0,0,Sunny,9,0
2025-06-18,Tandoori Roti,Breads,14,0.8,96.0,Wednesday,0,0,Sunny,9,0
2025-06-18,Gulab Jamun,Desserts,4,0.55,154.0,Wednesday,0,0,Sunny,9,0
2025-06-18,Ras Malai,Desserts,4,0.44,123.2,Wednesday,0,0,Sunny,9,0
2025-06-18,Kheer,Desserts,3,0.35,98.0,Wednesday,0,0,Sunny,9,0
2025-06-18,Kulfi,Desserts,8,0.89,249.2,Wednesday,0,0,Sunny,9,0
2025-06-19,Paneer Butter Masala,Main Course,4,1.38,441.6,Thursday,0,0,Sunny,12,0
2025-06-19,Dal Makhani,Main Course,8,2.74,876.8,Thursday,0,0,Sunny,12,0
2025-06-19,Chicken Biryani,Main Course,27,8.98,2873.6,Thursday,0,0,Sunny,12,0
2025-06-19,Mutton Rogan Josh,Main Course,13,3.6,1152.0,Thursday,0,0,Sunny,12,0
2025-06-19,Paneer Tikka,Starters,4,0.57,142.5,Thursday,0,0,Sunny,12,0
2025-06-19,Chicken Tandoori,Starters,10,1.7,425.0,Thursday,0,0,Sunny,12,0
2025-06-19,Veg Spring Rolls,Starters,13,2.01,502.5,Thursday,0,0,Sunny,12,0
2025-06-19,Fish Amritsari,Starters,16,2.32,580.0,Thursday,0,0,Sunny,12,0
2025-06-19,Butter Naan,Breads,10,0.77,92.4,Thursday,0,0,Sunny,12,0
2025-06-19,Garlic Naan,Breads,20,1.38,165.6,Thursday,0,0,Sunny,12,0
2025-06-19,Tandoori Roti,Breads,12,0.89,106.8,Thursday,0,0,Sunny,12,0
2025-06-19,Gulab Jamun,Desserts,2,0.27,75.6,Thursday,0,0,Sunny,12,0
2025-06-19,Ras Malai,Desserts,8,0.94,263.2,Thursday,0,0,Sunny,12,0
2025-06-19,Kheer,Desserts,6,0.86,240.8,Thursday,0,0,Sunny,12,0
2025-06-19,Kulfi,Desserts,13,1.56,436.8,Thursday,0,0,Sunny,12,0
2025-06-20,Paneer Butter Masala,Main Course,2,0.57,182.4,Friday,0,0,Cloudy,9,0
2025-06-20,Dal Makhani,Main Course,4,1.2,384.0,Friday,0,0,Cloudy,9,0
2025-06-20,Chicken Biryani,Main Course,26,7.31,2339.2,Friday,0,0,Cloudy,9,0
2025-06-20,Mutton Rogan Josh,Main Course,15,5.01,1603.2,Friday,0,0,Cloudy,9,0
2025-06-20,Paneer Tikka,Starters,7,1.39,347.5,Friday,0,0,Cloudy,9,0
2025-06-20,Chicken Tandoori,Starters,4,0.56,140.0,Friday,0,0,Cloudy,9,0
2025-06-20,Veg Spring Rolls,Starters,10,1.62,405.0,Friday,0,0,Cloudy,9,0
2025-06-20,Fish Amritsari,Starters,18,3.38,845.0,Friday,0,0,Cloudy,9,0
2025-06-20,Butter Naan,Breads,7,0.44,52.8,Friday,0,0,Cloudy,9,0
2025-06-20,Garlic Naan,Breads,14,0.91,109.2,Friday,0,0,Cloudy,9,0
2025-06-20,Tandoori Roti,Breads,9,0.65,78.0,Friday,0,0,Cloudy,9,0
2025-06-20,Gulab Jamun,Desserts,3,0.34,95.2,Friday,0,0,Cloudy,9,0
2025-06-20,Ras Malai,Desserts,6,0.67,187.6,Friday,0,0,Cloudy,9,0
2025-06-20,Kheer,Desserts,2,0.25,70.0,Friday,0,0,Cloudy,9,0
2025-06-20,Kulfi,Desserts,8,1.19,333.2,Friday,0,0,Cloudy,9,0
2025-06-21,Paneer Butter Masala,Main Course,9,2.39,764.8,Saturday,1,0,Rainy,14,0
2025-06-21,Dal Makhani,Main Course,19,6.2,1984.0,Saturday,1,0,Rainy,14,0
2025-06-21,Chicken Biryani,Main Course,3,0.85,272.0,Saturday,1,0,Rainy,14,0
2025-06-21,Mutton Rogan Josh,Main Course,15,4.06,1299.2,Saturday,1,0,Rainy,14,0
2025-06-21,Paneer Tikka,Starters,13,2.08,520.0,Saturday,1,0,Rainy,14,0
2025-06-21,Chicken Tandoori,Starters,11,2.14,535.0,Saturday,1,0,Rainy,14,0
2025-06-21,Veg Spring Rolls,Starters,6,1.1,275.0,Saturday,1,0,Rainy,14,0
2025-06-21,Fish Amritsari,Starters,11,2.08,520.0,Saturday,1,0,Rainy,14,0
2025-06-21,Butter Naan,Breads,11,0.67,80.4,Saturday,1,0,Rainy,14,0
2025-06-21,Garlic Naan,Breads,16,1.23,147.6,Saturday,1,0,Rainy,14,0
2025-06-21,Tandoori Roti,Breads,5,0.33,39.6,Saturday,1,0,Rainy,14,0
2025-06-21,Gulab Jamun,Desserts,13,1.88,526.4,Saturday,1,0,Rainy,14,0
2025-06-21,Ras Malai,Desserts,37,4.98,1394.4,Saturday,1,0,Rainy,14,0
2025-06-21,Kheer,Desserts,8,0.85,238.0,Saturday,1,0,Rainy,14,0
2025-06-21,Kulfi,Desserts,8,0.94,263.2,Saturday,1,0,Rainy,14,0
2025-06-22,Paneer Butter Masala,Main Course,10,3.28,1049.6,Sunday,1,0,Rainy,12,1
2025-06-22,Dal Makhani,Main Course,18,5.59,1788.8,Sunday,1,0,Rainy,12,1
2025-06-22,Chicken Biryani,Main Course,5,1.26,403.2,Sunday,1,0,Rainy,12,1
2025-06-22,Mutton Rogan Josh,Main Course,16,4.34,1388.8,Sunday,1,0,Rainy,12,1
2025-06-22,Paneer Tikka,Starters,15,2.14,535.0,Sunday,1,0,Rainy,12,1
2025-06-22,Chicken Tandoori,Starters,21,3.0,750.0,Sunday,1,0,Rainy,12,1
2025-06-22,Veg Spring Rolls,Starters,15,2.59,647.5,Sunday,1,0,Rainy,12,1
2025-06-22,Fish Amritsari,Starters,33,4.85,1212.5,Sunday,1,0,Rainy,12,1
2025-06-22,Butter Naan,Breads,17,1.31,157.2,Sunday,1,0,Rainy,12,1
2025-06-22,Garlic Naan,Breads,33,2.55,306.0,Sunday,1,0,Rainy,12,1
2025-06-22,Tandoori Roti,Breads,7,0.47,56.4,Sunday,1,0,Rainy,12,1
2025-06-22,Gulab Jamun,Desserts,12,1.43,400.4,Sunday,1,0,Rainy,12,1
2025-06-22,Ras Malai,Desserts,32,4.65,1302.0,Sunday,1,0,Rainy,12,1
2025-06-22,Kheer,Desserts,6,0.79,221.2,Sunday,1,0,Rainy,12,1
2025-06-22,Kulfi,Desserts,19,2.1,588.0,Sunday,1,0,Rainy,12,1
2025-06-23,Paneer Butter Masala,Main Course,4,1.24,396.8,Monday,0,0,Sunny,12,0
2025-06-23,Dal Makhani,Main Course,3,0.84,268.8,Monday,0,0,Sunny,12,0
2025-06-23,Chicken Biryani,Main Course,2,0.69,220.8,Monday,0,0,Sunny,12,0
2025-06-23,Mutton Rogan Josh,Main Course,8,2.58,825.6,Monday,0,0,Sunny,12,0
2025-06-23,Paneer Tikka,Starters,7,1.17,292.5,Monday,0,0,Sunny,12,0
2025-06-23,Chicken Tandoori,Starters,10,1.64,410.0,Monday,0,0,Sunny,12,0
2025-06-23,Veg Spring Rolls,Starters,14,1.98,495.0,Monday,0,0,Sunny,12,0
2025-06-23,Fish Amritsari,Starters,17,2.5,625.0,Monday,0,0,Sunny,12,0
2025-06-23,Butter Naan,Breads,4,0.29,34.8,Monday,0,0,Sunny,12,0
2025-06-23,Garlic Naan,Breads,9,0.56,67.2,Monday,0,0,Sunny,12,0
2025-06-23,Tandoori Roti,Breads,16,1.05,126.0,Monday,0,0,Sunny,12,0
2025-06-23,Gulab Jamun,Desserts,8,1.14,319.2,Monday,0,0,Sunny,12,0
2025-06-23,Ras Malai,Desserts,8,1.06,296.8,Monday,0,0,Sunny,12,0
2025-06-23,Kheer,Desserts,4,0.49,137.2,Monday,0,0,Sunny,12,0
2025-06-23,Kulfi,Desserts,7,0.88,246.4,Monday,0,0,Sunny,12,0
2025-06-24,Paneer Butter Masala,Main Course,2,0.62,198.4,Tuesday,0,0,Cloudy,8,0
2025-06-24,Dal Makhani,Main Course,6,1.73,553.6,Tuesday,0,0,Cloudy,8,0
2025-06-24,Chicken Biryani,Main Course,6,1.49,476.8,Tuesday,0,0,Cloudy,8,0
2025-06-24,Mutton Rogan Josh,Main Course,16,5.22,1670.4,Tuesday,0,0,Cloudy,8,0
2025-06-24,Paneer Tikka,Starters,13,2.58,645.0,Tuesday,0,0,Cloudy,8,0
2025-06-24,Chicken Tandoori,Starters,8,1.4,350.0,Tuesday,0,0,Cloudy,8,0
2025-06-24,Veg Spring Rolls,Starters,5,0.89,222.5,Tuesday,0,0,Cloudy,8,0
2025-06-24,Fish Amritsari,Starters,21,3.15,787.5,Tuesday,0,0,Cloudy,8,0
2025-06-24,Butter Naan,Breads,6,0.37,44.4,Tuesday,0,0,Cloudy,8,0
2025-06-24,Garlic Naan,Breads,4,0.32,38.4,Tuesday,0,0,Cloudy,8,0
2025-06-24,Tandoori Roti,Breads,22,1.76,211.2,Tuesday,0,0,Cloudy,8,0
2025-06-24,Gulab Jamun,Desserts,5,0.56,156.8,Tuesday,0,0,Cloudy,8,0
2025-06-24,Ras Malai,Desserts,24,3.46,968.8,Tuesday,0,0,Cloudy,8,0
2025-06-24,Kheer,Desserts,2,0.29,81.2,Tuesday,0,0,Cloudy,8,0
2025-06-24,Kulfi,Desserts,6,0.86,240.8,Tuesday,0,0,Cloudy,8,0
2025-06-25,Paneer Butter Masala,Main Course,3,0.83,265.6,Wednesday,0,0,Rainy,10,0
2025-06-25,Dal Makhani,Main Course,6,1.97,630.4,Wednesday,0,0,Rainy,10,0
2025-06-25,Chicken Biryani,Main Course,5,1.73,553.6,Wednesday,0,0,Rainy,10,0
2025-06-25,Mutton Rogan Josh,Main Course,8,2.66,851.2,Wednesday,0,0,Rainy,10,0
2025-06-25,Paneer Tikka,Starters,11,1.77,442.5,Wednesday,0,0,Rainy,10,0
2025-06-25,Chicken Tandoori,Starters,7,1.0,250.0,Wednesday,0,0,Rainy,10,0
2025-06-25,Veg Spring Rolls,Starters,6,1.02,255.0,Wednesday,0,0,Rainy,10,0
2025-06-25,Fish Amritsari,Starters,16,2.89,722.5,Wednesday,0,0,Rainy,10,0
2025-06-25,Butter Naan,Breads,6,0.35,42.0,Wednesday,0,0,Rainy,10,0
2025-06-25,Garlic Naan,Breads,11,0.68,81.6,Wednesday,0,0,Rainy,10,0
2025-06-25,Tandoori Roti,Breads,17,1.01,121.2,Wednesday,0,0,Rainy,10,0
2025-06-25,Gulab Jamun,Desserts,4,0.53,148.4,Wednesday,0,0,Rainy,10,0
2025-06-25,Ras Malai,Desserts,7,0.89,249.2,Wednesday,0,0,Rainy,10,0
2025-06-25,Kheer,Desserts,7,0.87,243.6,Wednesday,0,0,Rainy,10,0
2025-06-25,Kulfi,Desserts,8,1.18,330.4,Wednesday,0,0,Rainy,10,0
2025-06-26,Paneer Butter Masala,Main Course,5,1.39,444.8,Thursday,0,0,Stormy,11,0
2025-06-26,Dal Makhani,Main Course,10,3.1,992.0,Thursday,0,0,Stormy,11,0
2025-06-26,Chicken Biryani,Main Course,3,0.93,297.6,Thursday,0,0,Stormy,11,0
2025-06-26,Mutton Rogan Josh,Main Course,30,8.7,2784.0,Thursday,0,0,Stormy,11,0
2025-06-26,Paneer Tikka,Starters,5,0.81,202.5,Thursday,0,0,Stormy,11,0
2025-06-26,Chicken Tandoori,Starters,7,1.07,267.5,Thursday,0,0,Stormy,11,0
2025-06-26,Veg Spring Rolls,Starters,11,1.9,475.0,Thursday,0,0,Stormy,11,0
2025-06-26,Fish Amritsari,Starters,12,2.05,512.5,Thursday,0,0,Stormy,11,0
2025-06-26,Butter Naan,Breads,3,0.19,22.8,Thursday,0,0,Stormy,11,0
2025-06-26,Garlic Naan,Breads,8,0.45,54.0,Thursday,0,0,Stormy,11,0
2025-06-26,Tandoori Roti,Breads,17,1.2,144.0,Thursday,0,0,Stormy,11,0
2025-06-26,Gulab Jamun,Desserts,4,0.5,140.0,Thursday,0,0,Stormy,11,0
2025-06-26,Ras Malai,Desserts,3,0.34,95.2,Thursday,0,0,Stormy,11,0
2025-06-26,Kheer,Desserts,6,0.73,204.4,Thursday,0,0,Stormy,11,0
2025-06-26,Kulfi,Desserts,9,1.23,344.4,Thursday,0,0,Stormy,11,0
2025-06-27,Paneer Butter Masala,Main Course,6,1.83,585.6,Friday,0,0,Stormy,9,0
2025-06-27,Dal Makhani,Main Course,9,2.43,777.6,Friday,0,0,Stormy,9,0
2025-06-27,Chicken Biryani,Main Course,2,0.69,220.8,Friday,0,0,Stormy,9,0
2025-06-27,Mutton Rogan Josh,Main Course,12,3.71,1187.2,Friday,0,0,Stormy,9,0
2025-06-27,Paneer Tikka,Starters,7,1.34,335.0,Friday,0,0,Stormy,9,0
2025-06-27,Chicken Tandoori,Starters,3,0.46,115.0,Friday,0,0,Stormy,9,0
2025-06-27,Veg Spring Rolls,Starters,4,0.72,180.0,Friday,0,0,Stormy,9,0
2025-06-27,Fish Amritsari,Starters,8,1.32,330.0,Friday,0,0,Stormy,9,0
2025-06-27,Butter Naan,Breads,11,0.64,76.8,Friday,0,0,Stormy,9,0
2025-06-27,Garlic Naan,Breads,7,0.51,61.2,Friday,0,0,Stormy,9,0
2025-06-27,Tandoori Roti,Breads,15,0.87,104.4,Friday,0,0,Stormy,9,0
2025-06-27,Gulab Jamun,Desserts,3,0.36,100.8,Friday,0,0,Stormy,9,0
2025-06-27,Ras Malai,Desserts,2,0.21,58.8,Friday,0,0,Stormy,9,0
2025-06-27,Kheer,Desserts,6,0.72,201.6,Friday,0,0,Stormy,9,0
2025-06-27,Kulfi,Desserts,8,1.01,282.8,Friday,0,0,Stormy,9,0
2025-06-28,Paneer Butter Masala,Main Course,7,2.28,729.6,Saturday,1,0,Rainy,13,0
2025-06-28,Dal Makhani,Main Course,5,1.7,544.0,Saturday,1,0,Rainy,13,0
2025-06-28,Chicken Biryani,Main Course,3,1.03,329.6,Saturday,1,0,Rainy,13,0
2025-06-28,Mutton Rogan Josh,Main Course,13,3.33,1065.6,Saturday,1,0,Rainy,13,0
2025-06-28,Paneer Tikka,Starters,4,0.76,190.0,Saturday,1,0,Rainy,13,0
2025-06-28,Chicken Tandoori,Starters,10,1.45,362.5,Saturday,1,0,Rainy,13,0
