date,item_name,category,prep_qty,orders_qty,day_of_week,is_weekend,is_holiday,weather,staff_count,event_flag
2025-07-17,Mutton Rogan Josh,Main Course,27,13,Thursday,0,0,Cloudy,10,0
2025-07-17,Paneer Tikka,Starters,40,34,Thursday,0,0,Cloudy,10,0
2025-07-17,Chicken Tandoori,Starters,37,28,Thursday,0,0,Cloudy,10,0
2025-07-17,Veg Spring Rolls,Starters,42,28,Thursday,0,0,Cloudy,10,0
2025-07-17,Fish Amritsari,Starters,39,27,Thursday,0,0,Cloudy,10,0
2025-07-17,Butter Naan,Breads,51,49,Thursday,0,0,Cloudy,10,0
2025-07-17,Garlic Naan,Breads,53,49,Thursday,0,0,Cloudy,10,0
2025-07-17,Tandoori Roti,Breads,62,43,Thursday,0,0,Cloudy,10,0
2025-07-17,Gulab Jamun,Desserts,26,21,Thursday,0,0,Cloudy,10,0
2025-07-17,Ras Malai,Desserts,26,24,Thursday,0,0,Cloudy,10,0
2025-07-17,Kheer,Desserts,24,21,Thursday,0,0,Cloudy,10,0
2025-07-17,Kulfi,Desserts,20,13,Thursday,0,0,Cloudy,10,0
2025-07-18,Paneer Butter Masala,Main Course,30,25,Friday,0,0,Rainy,12,0
2025-07-18,Dal Makhani,Main Course,35,31,Friday,0,0,Rainy,12,0
2025-07-18,Chicken Biryani,Main Course,25,20,Friday,0,0,Rainy,12,0
2025-07-18,Mutton Rogan Josh,Main Course,26,19,Friday,0,0,Rainy,12,0
2025-07-18,Paneer Tikka,Starters,34,31,Friday,0,0,Rainy,12,0
2025-07-18,Chicken Tandoori,Starters,33,29,Friday,0,0,Rainy,12,0
2025-07-18,Veg Spring Rolls,Starters,40,29,Friday,0,0,Rainy,12,0
2025-07-18,Fish Amritsari,Starters,40,20,Friday,0,0,Rainy,12,0
2025-07-18,Butter Naan,Breads,48,46,Friday,0,0,Rainy,12,0
2025-07-18,Garlic Naan,Breads,46,32,Friday,0,0,Rainy,12,0
2025-07-18,Tandoori Roti,Breads,53,42,Friday,0,0,Rainy,12,0
2025-07-18,Gulab Jamun,Desserts,24,21,Friday,0,0,Rainy,12,0
2025-07-18,Ras Malai,Desserts,23,19,Friday,0,0,Rainy,12,0
2025-07-18,Kheer,Desserts,20,15,Friday,0,0,Rainy,12,0
2025-07-18,Kulfi,Desserts,21,12,Friday,0,0,Rainy,12,0
2025-07-19,Paneer Butter Masala,Main Course,48,42,Saturday,1,0,Cloudy,13,0
2025-07-19,Dal Makhani,Main Course,44,36,Saturday,1,0,Cloudy,13,0
2025-07-19,Chicken Biryani,Main Course,44,40,Saturday,1,0,Cloudy,13,0
2025-07-19,Mutton Rogan Josh,Main Course,37,24,Saturday,1,0,Cloudy,13,0
2025-07-19,Paneer Tikka,Starters,53,47,Saturday,1,0,Cloudy,13,0
2025-07-19,Chicken Tandoori,Starters,50,35,Saturday,1,0,Cloudy,13,0
2025-07-19,Veg Spring Rolls,Starters,60,56,Saturday,1,0,Cloudy,13,0
2025-07-19,Fish Amritsari,Starters,51,25,Saturday,1,0,Cloudy,13,0
2025-07-19,Butter Naan,Breads,83,72,Saturday,1,0,Cloudy,13,0
2025-07-19,Garlic Naan,Breads,82,62,Saturday,1,0,Cloudy,13,0
2025-07-19,Tandoori Roti,Breads,88,63,Saturday,1,0,Cloudy,13,0
2025-07-19,Gulab Jamun,Desserts,39,33,Saturday,1,0,Cloudy,13,0
2025-07-19,Ras Malai,Desserts,38,29,Saturday,1,0,Cloudy,13,0
2025-07-19,Kheer,Desserts,32,30,Saturday,1,0,Cloudy,13,0
2025-07-19,Kulfi,Desserts,31,24,Saturday,1,0,Cloudy,13,0
2025-07-20,Paneer Butter Masala,Main Course,39,34,Sunday,1,0,Stormy,12,0
2025-07-20,Dal Makhani,Main Course,38,32,Sunday,1,0,Stormy,12,0
2025-07-20,Chicken Biryani,Main Course,34,30,Sunday,1,0,Stormy,12,0
2025-07-20,Mutton Rogan Josh,Main Course,37,27,Sunday,1,0,Stormy,12,0
2025-07-20,Paneer Tikka,Starters,46,30,Sunday,1,0,Stormy,12,0
2025-07-20,Chicken Tandoori,Starters,47,36,Sunday,1,0,Stormy,12,0
2025-07-20,Veg Spring Rolls,Starters,49,45,Sunday,1,0,Stormy,12,0
2025-07-20,Fish Amritsari,Starters,53,40,Sunday,1,0,Stormy,12,0
2025-07-20,Butter Naan,Breads,63,56,Sunday,1,0,Stormy,12,0
2025-07-20,Garlic Naan,Breads,66,54,Sunday,1,0,Stormy,12,0
2025-07-20,Tandoori Roti,Breads,61,56,Sunday,1,0,Stormy,12,0
2025-07-20,Gulab Jamun,Desserts,33,21,Sunday,1,0,Stormy,12,0
2025-07-20,Ras Malai,Desserts,29,20,Sunday,1,0,Stormy,12,0
2025-07-20,Kheer,Desserts,29,27,Sunday,1,0,Stormy,12,0
2025-07-20,Kulfi,Desserts,25,18,Sunday,1,0,Stormy,12,0
2025-07-21,Paneer Butter Masala,Main Course,33,29,Monday,0,0,Sunny,8,0
2025-07-21,Dal Makhani,Main Course,37,26,Monday,0,0,Sunny,8,0
2025-07-21,Chicken Biryani,Main Course,28,26,Monday,0,0,Sunny,8,0
2025-07-21,Mutton Rogan Josh,Main Course,31,21,Monday,0,0,Sunny,8,0
2025-07-21,Paneer Tikka,Starters,38,25,Monday,0,0,Sunny,8,0
2025-07-21,Chicken Tandoori,Starters,36,27,Monday,0,0,Sunny,8,0
2025-07-21,Veg Spring Rolls,Starters,45,30,Monday,0,0,Sunny,8,0
2025-07-21,Fish Amritsari,Starters,42,22,Monday,0,0,Sunny,8,0
2025-07-21,Butter Naan,Breads,55,50,Monday,0,0,Sunny,8,0
2025-07-21,Garlic Naan,Breads,50,44,Monday,0,0,Sunny,8,0
2025-07-21,Tandoori Roti,Breads,59,51,Monday,0,0,Sunny,8,0
2025-07-21,Gulab Jamun,Desserts,28,23,Monday,0,0,Sunny,8,0
2025-07-21,Ras Malai,Desserts,27,23,Monday,0,0,Sunny,8,0
2025-07-21,Kheer,Desserts,20,16,Monday,0,0,Sunny,8,0
2025-07-21,Kulfi,Desserts,24,13,Monday,0,0,Sunny,8,0
2025-07-22,Paneer Butter Masala,Main Course,32,29,Tuesday,0,0,Sunny,12,0
2025-07-22,Dal Makhani,Main Course,38,30,Tuesday,0,0,Sunny,12,0
2025-07-22,Chicken Biryani,Main Course,29,25,Tuesday,0,0,Sunny,12,0
2025-07-22,Mutton Rogan Josh,Main Course,32,21,Tuesday,0,0,Sunny,12,0
2025-07-22,Paneer Tikka,Starters,40,31,Tuesday,0,0,Sunny,12,0
2025-07-22,Chicken Tandoori,Starters,35,29,Tuesday,0,0,Sunny,12,0
2025-07-22,Veg Spring Rolls,Starters,36,27,Tuesday,0,0,Sunny,12,0
2025-07-22,Fish Amritsari,Starters,43,30,Tuesday,0,0,Sunny,12,0
2025-07-22,Butter Naan,Breads,56,54,Tuesday,0,0,Sunny,12,0
2025-07-22,Garlic Naan,Breads,54,36,Tuesday,0,0,Sunny,12,0
2025-07-22,Tandoori Roti,Breads,52,40,Tuesday,0,0,Sunny,12,0
2025-07-22,Gulab Jamun,Desserts,29,25,Tuesday,0,0,Sunny,12,0
2025-07-22,Ras Malai,Desserts,30,28,Tuesday,0,0,Sunny,12,0
2025-07-22,Kheer,Desserts,24,22,Tuesday,0,0,Sunny,12,0
2025-07-22,Kulfi,Desserts,19,10,Tuesday,0,0,Sunny,12,0
2025-07-23,Paneer Butter Masala,Main Course,27,26,Wednesday,0,0,Rainy,12,0
2025-07-23,Dal Makhani,Main Course,35,25,Wednesday,0,0,Rainy,12,0
2025-07-23,Chicken Biryani,Main Course,31,27,Wednesday,0,0,Rainy,12,0
2025-07-23,Mutton Rogan Josh,Main Course,24,14,Wednesday,0,0,Rainy,12,0
2025-07-23,Paneer Tikka,Starters,33,28,Wednesday,0,0,Rainy,12,0
2025-07-23,Chicken Tandoori,Starters,34,25,Wednesday,0,0,Rainy,12,0
2025-07-23,Veg Spring Rolls,Starters,41,32,Wednesday,0,0,Rainy,12,0
2025-07-23,Fish Amritsari,Starters,40,30,Wednesday,0,0,Rainy,12,0
2025-07-23,Butter Naan,Breads,57,50,Wednesday,0,0,Rainy,12,0
2025-07-23,Garlic Naan,Breads,55,42,Wednesday,0,0,Rainy,12,0
2025-07-23,Tandoori Roti,Breads,52,45,Wednesday,0,0,Rainy,12,0
2025-07-23,Gulab Jamun,Desserts,24,21,Wednesday,0,0,Rainy,12,0
2025-07-23,Ras Malai,Desserts,24,15,Wednesday,0,0,Rainy,12,0
2025-07-23,Kheer,Desserts,21,18,Wednesday,0,0,Rainy,12,0
2025-07-23,Kulfi,Desserts,21,12,Wednesday,0,0,Rainy,12,0
2025-07-24,Paneer Butter Masala,Main Course,25,20,Thursday,0,0,Stormy,8,0
2025-07-24,Dal Makhani,Main Course,33,21,Thursday,0,0,Stormy,8,0
2025-07-24,Chicken Biryani,Main Course,23,21,Thursday,0,0,Stormy,8,0
2025-07-24,Mutton Rogan Josh,Main Course,22,17,Thursday,0,0,Stormy,8,0
2025-07-24,Paneer Tikka,Starters,33,30,Thursday,0,0,Stormy,8,0
2025-07-24,Chicken Tandoori,Starters,34,24,Thursday,0,0,Stormy,8,0
2025-07-24,Veg Spring Rolls,Starters,37,30,Thursday,0,0,Stormy,8,0
2025-07-24,Fish Amritsari,Starters,30,19,Thursday,0,0,Stormy,8,0
2025-07-24,Butter Naan,Breads,53,14,Thursday,0,0,Stormy,8,0
2025-07-24,Garlic Naan,Breads,44,30,Thursday,0,0,Stormy,8,0
2025-07-24,Tandoori Roti,Breads,51,35,Thursday,0,0,Stormy,8,0
2025-07-24,Gulab Jamun,Desserts,25,20,Thursday,0,0,Stormy,8,0
2025-07-24,Ras Malai,Desserts,21,19,Thursday,0,0,Stormy,8,0
2025-07-24,Kheer,Desserts,17,12,Thursday,0,0,Stormy,8,0
2025-07-24,Kulfi,Desserts,17,12,Thursday,0,0,Stormy,8,0
2025-07-25,Paneer Butter Masala,Main Course,23,19,Friday,0,0,Stormy,9,0
2025-07-25,Dal Makhani,Main Course,32,22,Friday,0,0,Stormy,9,0
2025-07-25,Chicken Biryani,Main Course,24,22,Friday,0,0,Stormy,9,0
2025-07-25,Mutton Rogan Josh,Main Course,22,13,Friday,0,0,Stormy,9,0
2025-07-25,Paneer Tikka,Starters,35,32,Friday,0,0,Stormy,9,0
2025-07-25,Chicken Tandoori,Starters,28,19,Friday,0,0,Stormy,9,0
2025-07-25,Veg Spring Rolls,Starters,34,30,Friday,0,0,Stormy,9,0
2025-07-25,Fish Amritsari,Starters,31,19,Friday,0,0,Stormy,9,0
2025-07-25,Butter Naan,Breads,47,38,Friday,0,0,Stormy,9,0
2025-07-25,Garlic Naan,Breads,51,39,Friday,0,0,Stormy,9,0
2025-07-25,Tandoori Roti,Breads,44,37,Friday,0,0,Stormy,9,0
2025-07-25,Gulab Jamun,Desserts,21,13,Friday,0,0,Stormy,9,0
2025-07-25,Ras Malai,Desserts,23,16,Friday,0,0,Stormy,9,0
2025-07-25,Kheer,Desserts,21,17,Friday,0,0,Stormy,9,0
2025-07-25,Kulfi,Desserts,20,12,Friday,0,0,Stormy,9,0
2025-07-26,Paneer Butter Masala,Main Course,38,35,Saturday,1,0,Rainy,11,0
2025-07-26,Dal Makhani,Main Course,47,36,Saturday,1,0,Rainy,11,0
2025-07-26,Chicken Biryani,Main Course,42,35,Saturday,1,0,Rainy,11,0
2025-07-26,Mutton Rogan Josh,Main Course,41,24,Saturday,1,0,Rainy,11,0
2025-07-26,Paneer Tikka,Starters,54,36,Saturday,1,0,Rainy,11,0
2025-07-26,Chicken Tandoori,Starters,48,43,Saturday,1,0,Rainy,11,0
2025-07-26,Veg Spring Rolls,Starters,47,32,Saturday,1,0,Rainy,11,0
2025-07-26,Fish Amritsari,Starters,45,26,Saturday,1,0,Rainy,11,0
2025-07-26,Butter Naan,Breads,73,68,Saturday,1,0,Rainy,11,0
2025-07-26,Garlic Naan,Breads,73,51,Saturday,1,0,Rainy,11,0
2025-07-26,Tandoori Roti,Breads,79,57,Saturday,1,0,Rainy,11,0
2025-07-26,Gulab Jamun,Desserts,38,31,Saturday,1,0,Rainy,11,0
2025-07-26,Ras Malai,Desserts,38,29,Saturday,1,0,Rainy,11,0
2025-07-26,Kheer,Desserts,32,27,Saturday,1,0,Rainy,11,0
2025-07-26,Kulfi,Desserts,27,18,Saturday,1,0,Rainy,11,0
2025-07-27,Paneer Butter Masala,Main Course,50,45,Sunday,1,0,Stormy,12,1
2025-07-27,Dal Makhani,Main Course,55,42,Sunday,1,0,Stormy,12,1
2025-07-27,Chicken Biryani,Main Course,49,46,Sunday,1,0,Stormy,12,1
2025-07-27,Mutton Rogan Josh,Main Course,41,26,Sunday,1,0,Stormy,12,1
2025-07-27,Paneer Tikka,Starters,57,52,Sunday,1,0,Stormy,12,1
2025-07-27,Chicken Tandoori,Starters,49,46,Sunday,1,0,Stormy,12,1
2025-07-27,Veg Spring Rolls,Starters,52,44,Sunday,1,0,Stormy,12,1
2025-07-27,Fish Amritsari,Starters,60,38,Sunday,1,0,Stormy,12,1
2025-07-27,Butter Naan,Breads,87,74,Sunday,1,0,Stormy,12,1
2025-07-27,Garlic Naan,Breads,88,82,Sunday,1,0,Stormy,12,1
2025-07-27,Tandoori Roti,Breads,87,31,Sunday,1,0,Stormy,12,1
2025-07-27,Gulab Jamun,Desserts,43,31,Sunday,1,0,Stormy,12,1
2025-07-27,Ras Malai,Desserts,40,26,Sunday,1,0,Stormy,12,1
2025-07-27,Kheer,Desserts,36,29,Sunday,1,0,Stormy,12,1
2025-07-27,Kulfi,Desserts,49,21,Sunday,1,0,Stormy,12,1
2025-07-28,Paneer Butter Masala,Main Course,32,26,Monday,0,0,Sunny,12,0
2025-07-28,Dal Makhani,Main Course,35,22,Monday,0,0,Sunny,12,0
2025-07-28,Chicken Biryani,Main Course,32,29,Monday,0,0,Sunny,12,0
2025-07-28,Mutton Rogan Josh,Main Course,32,20,Monday,0,0,Sunny,12,0
2025-07-28,Paneer Tikka,Starters,44,39,Monday,0,0,Sunny,12,0
2025-07-28,Chicken Tandoori,Starters,38,35,Monday,0,0,Sunny,12,0
2025-07-28,Veg Spring Rolls,Starters,42,36,Monday,0,0,Sunny,12,0
2025-07-28,Fish Amritsari,Starters,44,27,Monday,0,0,Sunny,12,0
2025-07-28,Butter Naan,Breads,54,49,Monday,0,0,Sunny,12,0
2025-07-28,Garlic Naan,Breads,55,40,Monday,0,0,Sunny,12,0
2025-07-28,Tandoori Roti,Breads,62,49,Monday,0,0,Sunny,12,0
2025-07-28,Gulab Jamun,Desserts,25,21,Monday,0,0,Sunny,12,0
2025-07-28,Ras Malai,Desserts,26,23,Monday,0,0,Sunny,12,0
2025-07-28,Kheer,Desserts,25,20,Monday,0,0,Sunny,12,0
2025-07-28,Kulfi,Desserts,33,11,Monday,0,0,Sunny,12,0
2025-07-29,Paneer Butter Masala,Main Course,34,29,Tuesday,0,0,Cloudy,12,0
2025-07-29,Dal Makhani,Main Course,38,34,Tuesday,0,0,Cloudy,12,0
2025-07-29,Chicken Biryani,Main Course,28,26,Tuesday,0,0,Cloudy,12,0
2025-07-29,Mutton Rogan Josh,Main Course,29,14,Tuesday,0,0,Cloudy,12,0
2025-07-29,Paneer Tikka,Starters,45,41,Tuesday,0,0,Cloudy,12,0
2025-07-29,Chicken Tandoori,Starters,60,30,Tuesday,0,0,Cloudy,12,0
2025-07-29,Veg Spring Rolls,Starters,43,28,Tuesday,0,0,Cloudy,12,0
2025-07-29,Fish Amritsari,Starters,38,26,Tuesday,0,0,Cloudy,12,0
2025-07-29,Butter Naan,Breads,53,49,Tuesday,0,0,Cloudy,12,0
2025-07-29,Garlic Naan,Breads,50,38,Tuesday,0,0,Cloudy,12,0
2025-07-29,Tandoori Roti,Breads,52,42,Tuesday,0,0,Cloudy,12,0
2025-07-29,Gulab Jamun,Desserts,26,23,Tuesday,0,0,Cloudy,12,0
2025-07-29,Ras Malai,Desserts,29,24,Tuesday,0,0,Cloudy,12,0
2025-07-29,Kheer,Desserts,25,18,Tuesday,0,0,Cloudy,12,0
2025-07-29,Kulfi,Desserts,23,15,Tuesday,0,0,Cloudy,12,0
2025-07-30,Paneer Butter Masala,Main Course,27,23,Wednesday,0,0,Stormy,9,0
2025-07-30,Dal Makhani,Main Course,26,19,Wednesday,0,0,Stormy,9,0
2025-07-30,Chicken Biryani,Main Course,25,22,Wednesday,0,0,Stormy,9,0
2025-07-30,Mutton Rogan Josh,Main Course,23,13,Wednesday,0,0,Stormy,9,0
2025-07-30,Paneer Tikka,Starters,35,26,Wednesday,0,0,Stormy,9,0
2025-07-30,Chicken Tandoori,Starters,34,24,Wednesday,0,0,Stormy,9,0
2025-07-30,Veg Spring Rolls,Starters,60,31,Wednesday,0,0,Stormy,9,0
2025-07-30,Fish Amritsari,Starters,30,18,Wednesday,0,0,Stormy,9,0
2025-07-30,Butter Naan,Breads,41,38,Wednesday,0,0,Stormy,9,0
2025-07-30,Garlic Naan,Breads,52,36,Wednesday,0,0,Stormy,9,0
2025-07-30,Tandoori Roti,Breads,48,40,Wednesday,0,0,Stormy,9,0
2025-07-30,Gulab Jamun,Desserts,22,19,Wednesday,0,0,Stormy,9,0
2025-07-30,Ras Malai,Desserts,24,15,Wednesday,0,0,Stormy,9,0
2025-07-30,Kheer,Desserts,19,16,Wednesday,0,0,Stormy,9,0
2025-07-30,Kulfi,Desserts,18,11,Wednesday,0,0,Stormy,9,0
2025-07-31,Paneer Butter Masala,Main Course,32,29,Thursday,0,0,Rainy,9,0
2025-07-31,Dal Makhani,Main Course,29,19,Thursday,0,0,Rainy,9,0
2025-07-31,Chicken Biryani,Main Course,27,23,Thursday,0,0,Rainy,9,0
2025-07-31,Mutton Rogan Josh,Main Course,28,14,Thursday,0,0,Rainy,9,0
2025-07-31,Paneer Tikka,Starters,41,34,Thursday,0,0,Rainy,9,0
2025-07-31,Chicken Tandoori,Starters,37,27,Thursday,0,0,Rainy,9,0
2025-07-31,Veg Spring Rolls,Starters,40,27,Thursday,0,0,Rainy,9,0
2025-07-31,Fish Amritsari,Starters,35,22,Thursday,0,0,Rainy,9,0
2025-07-31,Butter Naan,Breads,57,52,Thursday,0,0,Rainy,9,0
2025-07-31,Garlic Naan,Breads,56,48,Thursday,0,0,Rainy,9,0
2025-07-31,Tandoori Roti,Breads,57,53,Thursday,0,0,Rainy,9,0
2025-07-31,Gulab Jamun,Desserts,24,19,Thursday,0,0,Rainy,9,0
2025-07-31,Ras Malai,Desserts,27,21,Thursday,0,0,Rainy,9,0
2025-07-31,Kheer,Desserts,22,17,Thursday,0,0,Rainy,9,0
2025-07-31,Kulfi,Desserts,18,13,Thursday,0,0,Rainy,9,0
2025-08-01,Paneer Butter Masala,Main Course,31,29,Friday,0,0,Rainy,9,0
2025-08-01,Dal Makhani,Main Course,31,20,Friday,0,0,Rainy,9,0
2025-08-01,Chicken Biryani,Main Course,26,22,Friday,0,0,Rainy,9,0
2025-08-01,Mutton Rogan Josh,Main Course,30,22,Friday,0,0,Rainy,9,0
2025-08-01,Paneer Tikka,Starters,39,35,Friday,0,0,Rainy,9,0
2025-08-01,Chicken Tandoori,Starters,31,28,Friday,0,0,Rainy,9,0
2025-08-01,Veg Spring Rolls,Starters,41,33,Friday,0,0,Rainy,9,0
2025-08-01,Fish Amritsari,Starters,36,20,Friday,0,0,Rainy,9,0
2025-08-01,Butter Naan,Breads,55,47,Friday,0,0,Rainy,9,0
2025-08-01,Garlic Naan,Breads,47,32,Friday,0,0,Rainy,9,0
2025-08-01,Tandoori Roti,Breads,53,40,Friday,0,0,Rainy,9,0
2025-08-01,Gulab Jamun,Desserts,28,23,Friday,0,0,Rainy,9,0
2025-08-01,Ras Malai,Desserts,27,21,Friday,0,0,Rainy,9,0
2025-08-01,Kheer,Desserts,20,14,Friday,0,0,Rainy,9,0
2025-08-01,Kulfi,Desserts,20,12,Friday,0,0,Rainy,9,0
2025-08-02,Paneer Butter Masala,Main Course,47,40,Saturday,1,0,Sunny,13,1
2025-08-02,Dal Makhani,Main Course,54,38,Saturday,1,0,Sunny,13,1
2025-08-02,Chicken Biryani,Main Course,52,44,Saturday,1,0,Sunny,13,1
2025-08-02,Mutton Rogan Josh,Main Course,55,42,Saturday,1,0,Sunny,13,1
2025-08-02,Paneer Tikka,Starters,76,70,Saturday,1,0,Sunny,13,1
2025-08-02,Chicken Tandoori,Starters,61,50,Saturday,1,0,Sunny,13,1
2025-08-02,Veg Spring Rolls,Starters,67,51,Saturday,1,0,Sunny,13,1
2025-08-02,Fish Amritsari,Starters,60,45,Saturday,1,0,Sunny,13,1
2025-08-02,Butter Naan,Breads,101,88,Saturday,1,0,Sunny,13,1
2025-08-02,Garlic Naan,Breads,94,77,Saturday,1,0,Sunny,13,1
2025-08-02,Tandoori Roti,Breads,85,59,Saturday,1,0,Sunny,13,1
2025-08-02,Gulab Jamun,Desserts,44,38,Saturday,1,0,Sunny,13,1
2025-08-02,Ras Malai,Desserts,44,30,Saturday,1,0,Sunny,13,1
2025-08-02,Kheer,Desserts,37,28,Saturday,1,0,Sunny,13,1
2025-08-02,Kulfi,Desserts,32,24,Saturday,1,0,Sunny,13,1
2025-08-03,Paneer Butter Masala,Main Course,36,29,Sunday,1,0,Stormy,13,0
2025-08-03,Dal Makhani,Main Course,39,28,Sunday,1,0,Stormy,13,0
2025-08-03,Chicken Biryani,Main Course,33,26,Sunday,1,0,Stormy,13,0
2025-08-03,Mutton Rogan Josh,Main Course,37,18,Sunday,1,0,Stormy,13,0
2025-08-03,Paneer Tikka,Starters,52,39,Sunday,1,0,Stormy,13,0
2025-08-03,Chicken Tandoori,Starters,45,42,Sunday,1,0,Stormy,13,0
2025-08-03,Veg Spring Rolls,Starters,50,46,Sunday,1,0,Stormy,13,0
2025-08-03,Fish Amritsari,Starters,49,26,Sunday,1,0,Stormy,13,0
2025-08-03,Butter Naan,Breads,68,57,Sunday,1,0,Stormy,13,0
2025-08-03,Garlic Naan,Breads,62,41,Sunday,1,0,Stormy,13,0
2025-08-03,Tandoori Roti,Breads,63,44,Sunday,1,0,Stormy,13,0
2025-08-03,Gulab Jamun,Desserts,31,21,Sunday,1,0,Stormy,13,0
2025-08-03,Ras Malai,Desserts,33,30,Sunday,1,0,Stormy,13,0
2025-08-03,Kheer,Desserts,28,19,Sunday,1,0,Stormy,13,0
2025-08-03,Kulfi,Desserts,25,16,Sunday,1,0,Stormy,13,0
2025-08-04,Paneer Butter Masala,Main Course,26,23,Monday,0,0,Rainy,11,0
2025-08-04,Dal Makhani,Main Course,36,32,Monday,0,0,Rainy,11,0
2025-08-04,Chicken Biryani,Main Course,27,24,Monday,0,0,Rainy,11,0
2025-08-04,Mutton Rogan Josh,Main Course,29,15,Monday,0,0,Rainy,11,0
2025-08-04,Paneer Tikka,Starters,33,31,Monday,0,0,Rainy,11,0
2025-08-04,Chicken Tandoori,Starters,37,24,Monday,0,0,Rainy,11,0
2025-08-04,Veg Spring Rolls,Starters,41,32,Monday,0,0,Rainy,11,0
2025-08-04,Fish Amritsari,Starters,35,27,Monday,0,0,Rainy,11,0
2025-08-04,Butter Naan,Breads,45,36,Monday,0,0,Rainy,11,0
2025-08-04,Garlic Naan,Breads,49,41,Monday,0,0,Rainy,11,0
2025-08-04,Tandoori Roti,Breads,49,34,Monday,0,0,Rainy,11,0
2025-08-04,Gulab Jamun,Desserts,27,20,Monday,0,0,Rainy,11,0
2025-08-04,Ras Malai,Desserts,24,16,Monday,0,0,Rainy,11,0
2025-08-04,Kheer,Desserts,19,17,Monday,0,0,Rainy,11,0
2025-08-04,Kulfi,Desserts,22,14,Monday,0,0,Rainy,11,0
2025-08-05,Paneer Butter Masala,Main Course,30,27,Tuesday,0,0,Rainy,12,0
2025-08-05,Dal Makhani,Main Course,29,19,Tuesday,0,0,Rainy,12,0
2025-08-05,Chicken Biryani,Main Course,25,23,Tuesday,0,0,Rainy,12,0
2025-08-05,Mutton Rogan Josh,Main Course,27,18,Tuesday,0,0,Rainy,12,0
2025-08-05,Paneer Tikka,Starters,33,26,Tuesday,0,0,Rainy,12,0
2025-08-05,Chicken Tandoori,Starters,36,33,Tuesday,0,0,Rainy,12,0
2025-08-05,Veg Spring Rolls,Starters,35,22,Tuesday,0,0,Rainy,12,0
2025-08-05,Fish Amritsari,Starters,32,19,Tuesday,0,0,Rainy,12,0
2025-08-05,Butter Naan,Breads,50,42,Tuesday,0,0,Rainy,12,0
2025-08-05,Garlic Naan,Breads,55,51,Tuesday,0,0,Rainy,12,0
2025-08-05,Tandoori Roti,Breads,50,32,Tuesday,0,0,Rainy,12,0
2025-08-05,Gulab Jamun,Desserts,23,21,Tuesday,0,0,Rainy,12,0
2025-08-05,Ras Malai,Desserts,26,23,Tuesday,0,0,Rainy,12,0
2025-08-05,Kheer,Desserts,22,19,Tuesday,0,0,Rainy,12,0
2025-08-05,Kulfi,Desserts,20,15,Tuesday,0,0,Rainy,12,0
2025-08-06,Paneer Butter Masala,Main Course,26,25,Wednesday,0,0,Rainy,10,0
2025-08-06,Dal Makhani,Main Course,36,26,Wednesday,0,0,Rainy,10,0
2025-08-06,Chicken Biryani,Main Course,31,28,Wednesday,0,0,Rainy,10,0
2025-08-06,Mutton Rogan Josh,Main Course,30,21,Wednesday,0,0,Rainy,10,0
2025-08-06,Paneer Tikka,Starters,41,31,Wednesday,0,0,Rainy,10,0
2025-08-06,Chicken Tandoori,Starters,36,28,Wednesday,0,0,Rainy,10,0
2025-08-06,Veg Spring Rolls,Starters,33,27,Wednesday,0,0,Rainy,10,0
2025-08-06,Fish Amritsari,Starters,39,31,Wednesday,0,0,Rainy,10,0
2025-08-06,Butter Naan,Breads,53,43,Wednesday,0,0,Rainy,10,0
2025-08-06,Garlic Naan,Breads,44,40,Wednesday,0,0,Rainy,10,0
2025-08-06,Tandoori Roti,Breads,50,38,Wednesday,0,0,Rainy,10,0
2025-08-06,Gulab Jamun,Desserts,25,23,Wednesday,0,0,Rainy,10,0
2025-08-06,Ras Malai,Desserts,25,20,Wednesday,0,0,Rainy,10,0
2025-08-06,Kheer,Desserts,19,12,Wednesday,0,0,Rainy,10,0
2025-08-06,Kulfi,Desserts,19,13,Wednesday,0,0,Rainy,10,0
2025-08-07,Paneer Butter Masala,Main Course,34,30,Thursday,0,0,Rainy,11,1
2025-08-07,Dal Makhani,Main Course,38,33,Thursday,0,0,Rainy,11,1
2025-08-07,Chicken Biryani,Main Course,34,30,Thursday,0,0,Rainy,11,1
2025-08-07,Mutton Rogan Josh,Main Course,31,19,Thursday,0,0,Rainy,11,1
2025-08-07,Paneer Tikka,Starters,43,30,Thursday,0,0,Rainy,11,1
2025-08-07,Chicken Tandoori,Starters,38,29,Thursday,0,0,Rainy,11,1
2025-08-07,Veg Spring Rolls,Starters,45,31,Thursday,0,0,Rainy,11,1
2025-08-07,Fish Amritsari,Starters,47,29,Thursday,0,0,Rainy,11,1
2025-08-07,Butter Naan,Breads,56,47,Thursday,0,0,Rainy,11,1
2025-08-07,Garlic Naan,Breads,65,61,Thursday,0,0,Rainy,11,1
2025-08-07,Tandoori Roti,Breads,62,21,Thursday,0,0,Rainy,11,1
2025-08-07,Gulab Jamun,Desserts,28,19,Thursday,0,0,Rainy,11,1
2025-08-07,Ras Malai,Desserts,29,26,Thursday,0,0,Rainy,11,1
2025-08-07,Kheer,Desserts,24,18,Thursday,0,0,Rainy,11,1
2025-08-07,Kulfi,Desserts,22,12,Thursday,0,0,Rainy,11,1
2025-08-08,Paneer Butter Masala,Main Course,28,24,Friday,0,0,Rainy,11,0
2025-08-08,Dal Makhani,Main Course,35,25,Friday,0,0,Rainy,11,0
